GEOMETRY_ID;Type d'établissement;LIBELLE;ADRESSE;ARR_LIBELLE;ARR_INSEE;geo_shape;geo_point_2d
772;3260;DOMREMY (15) MAT;15 RUE DE DOMREMY;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.373003851973898, 48.8302703908442]}";48.8302703908, 2.37300385197
778;3260;PERCHAMPS (38) MAT;38 RUE DES PERCHAMPS;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.268141584308689, 48.84923602770733]}";48.8492360277, 2.26814158431
781;3260;CONSTANTIN PECQUEUR (1) MAT;1 place CONSTANTIN PECQUEUR;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.337932093168929, 48.888825489832655]}";48.8888254898, 2.33793209317
783;3260;THIONVILLE (6) MAT;6 PASSAGE DE THIONVILLE;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.382209343682634, 48.88802629627389]}";48.8880262963, 2.38220934368
793;3260;BOIS (2) MAT;2 RUE DES BOIS;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.395828176692705, 48.87764997579681]}";48.8776499758, 2.39582817669
797;3260;JEANNE D'ARC (32) MAT;32 place JEANNE D'ARC;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.368098690020347, 48.83026512916447]}";48.8302651292, 2.36809869002
800;3260;PICPUS (56) MAT;56 RUE DE PICPUS;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.3966225826827072, 48.843591411014025]}";48.843591411, 2.39662258268
805;3260;GUSTAVE ROUANET (1) MAT;1 rue GUSTAVE ROUANET;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.3415415082086293, 48.896306617589104]}";48.8963066176, 2.34154150821
911;3260;TELEGRAPHE (29) MAT;29 RUE DU TELEGRAPHE;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.399105783764146, 48.873410670107816]}";48.8734106701, 2.39910578376
915;3260;ELISA LEMONNIER (15) MAT;15 rue ELISA LEMONNIER;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.389444324374568, 48.84083904240995]}";48.8408390424, 2.38944432437
924;3260;OLIVIER DE SERRES (99) MAT;99 rue OLIVIER DE SERRES;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.293162587999773, 48.83174298315951]}";48.8317429832, 2.293162588
926;3260;ST MERRI (11) POLY;11 rue SAINT-MERRI;4ème Ardt;75104;"{""type"": ""Point"", ""coordinates"": [2.352953080835138, 48.85930477197084]}";48.859304772, 2.35295308084
933;3260;RENAUDES (31) MAT;31 rue DES RENAUDES;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.297720761532416, 48.880698602550176]}";48.8806986026, 2.29772076153
937;3260;PARMENTIER (111) MAT;111 avenue PARMENTIER;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.372385965616552, 48.86793495032688]}";48.8679349503, 2.37238596562
945;3260;SERGE PROKOFIEV (18) MAT;18 rue SERGE PROKOFIEV;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.268019988820713, 48.854275819445924]}";48.8542758194, 2.26801998882
964;3260;DECAMPS (4) POLY;4 rue DECAMPS;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.282533558624801, 48.86525180230907]}";48.8652518023, 2.28253355862
978;3260;BRUXELLES (34) MAT;34 RUE DE BRUXELLES;9ème Ardt;75109;"{""type"": ""Point"", ""coordinates"": [2.328683866273242, 48.88297371597189]}";48.882973716, 2.32868386627
985;3260;LE VAU (8) MAT;8 rue LE VAU;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.41140084498963, 48.8663687597065]}";48.8663687597, 2.41140084499
991;3260;BULLOURDE (4) MAT;4 passage BULLOURDE;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.376705196996434, 48.854557103107865]}";48.8545571031, 2.376705197
996;3260;AQUEDUC (39) MAT;39 RUE DE L' AQUEDUC;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.363923017155987, 48.882479007184735]}";48.8824790072, 2.36392301716
997;3260;ST BENOIT (16) MAT;16 rue SAINT-BENOIT;6ème Ardt;75106;"{""type"": ""Point"", ""coordinates"": [2.33291876335227, 48.85488773518797]}";48.8548877352, 2.33291876335
999;3260;KUSS (8) POLY;8 rue KUSS;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.351305571856379, 48.82223098891178]}";48.8222309889, 2.35130557186
1002;3260;MONTEMPOIVRE (16) POLY;16 RUE DE MONTEMPOIVRE;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.40701434985805, 48.840138662496024]}";48.8401386625, 2.40701434986
1022;3260;BLANCHE (9 B) MAT;9 bis rue BLANCHE;9ème Ardt;75109;"{""type"": ""Point"", ""coordinates"": [2.331747545594933, 48.878069209627625]}";48.8780692096, 2.33174754559
1023;3260;CENDRIERS (20) MAT;20 RUE DES CENDRIERS;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.386886174119626, 48.86553824247514]}";48.8655382425, 2.38688617412
1028;3260;MARSOULAN (16) MAT;16 rue MARSOULAN;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.403341015648841, 48.84634860590335]}";48.8463486059, 2.40334101565
1044;3260;MENILMONTANT (10) MAT;10 RUE DE MENILMONTANT;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.384198062838024, 48.86725402685876]}";48.8672540269, 2.38419806284
1048;3260;MONCEAU (15) POLY;15 RUE DE MONCEAU;8ème Ardt;75108;"{""type"": ""Point"", ""coordinates"": [2.307077471171184, 48.875870166055755]}";48.8758701661, 2.30707747117
1050;3260;PRIMO LEVI (21) POLY;21 rue PRIMO LEVI;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.378744900581231, 48.83054196798175]}";48.830541968, 2.37874490058
1054;3260;PALESTINE (1) MAT;1 RUE DE PALESTINE;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.389457135388593, 48.8763957699711]}";48.87639577, 2.38945713539
1060;3260;CUJAS (23) MAT;23 rue CUJAS;5ème Ardt;75105;"{""type"": ""Point"", ""coordinates"": [2.34190158411084, 48.84805003439589]}";48.8480500344, 2.34190158411
1061;3260;LOUIS VIERNE (6) MAT;6 rue LOUIS VIERNE;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.290018854657438, 48.888124404729375]}";48.8881244047, 2.29001885466
1062;3260;MARCADET (29) MAT;29 rue MARCADET;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.352811098379066, 48.89033035278712]}";48.8903303528, 2.35281109838
1585;3261;RAMPAL (11) ELEM;11 rue RAMPAL;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.379668278219569, 48.87371569133456]}";48.8737156913, 2.37966827822
1586;3261;LANCRY (15) POLY;15 RUE DE LANCRY;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.360343891561473, 48.86956843503166]}";48.869568435, 2.36034389156
1594;3261;JOSEPH DE MAISTRE (29) ELEM;29 rue JOSEPH DE MAISTRE;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.330726723915864, 48.891548334456964]}";48.8915483345, 2.33072672392
1595;3261;PROVIDENCE (5) ELEM A;5 RUE DE LA PROVIDENCE;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.348883241828266, 48.82534794570993]}";48.8253479457, 2.34888324183
1596;3261;TORCY (5) ELEM;5 RUE DE TORCY;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.364816077415783, 48.891090471784906]}";48.8910904718, 2.36481607742
1603;1800;REUILLY (59) MAT;59 RUE DE REUILLY;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.388686477222781, 48.8456781175237]}";48.8456781175, 2.38868647722
1613;1800;CLOS (18) MAT;18 RUE DU CLOS;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.407068203442939, 48.85722683319172]}";48.8572268332, 2.40706820344
1619;1800;RICAUT (8) MAT;8 rue RICAUT;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.361454579179297, 48.82985084509633]}";48.8298508451, 2.36145457918
1621;1800;SARRETTE (55) MAT;55 rue SARRETTE;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.326935151608525, 48.82508625466352]}";48.8250862547, 2.32693515161
1625;1800;LACHAMBEAUDIE (2) MAT;2 place LACHAMBEAUDIE;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.386397823020068, 48.83556193494763]}";48.8355619349, 2.38639782302
1629;1800;BERCY (167) MAT;167 RUE DE BERCY;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.375238550395828, 48.84260745445271]}";48.8426074545, 2.3752385504
1631;1800;ALPHONSE BAUDIN (19) MAT;19 rue ALPHONSE BAUDIN;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.370051066743112, 48.86124248350569]}";48.8612424835, 2.37005106674
1638;1800;LEGOUVE (6) MAT;6 rue LEGOUVE;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.36217539851498, 48.87225487259592]}";48.8722548726, 2.36217539851
1640;1800;OLIVIER METRA (31-33) MAT;31 rue OLIVIER METRA;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.393799457215411, 48.873069259053686]}";48.8730692591, 2.39379945722
1641;1800;PYRENEES (99) MAT;99 RUE DES PYRENEES;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.405218260908419, 48.85515013881197]}";48.8551501388, 2.40521826091
1647;1800;CHAT.RENTIERS (40) ELEM;40 RUE DU CHATEAU DES RENTIERS;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.369983169247327, 48.824957435279664]}";48.8249574353, 2.36998316925
1650;1800;TRUFFAUT (15) POLY;15 rue TRUFFAUT;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.322540242591254, 48.88493025131578]}";48.8849302513, 2.32254024259
2170;1810;ST BENOIT (12) ELEM;12 rue SAINT-BENOIT;6ème Ardt;75106;"{""type"": ""Point"", ""coordinates"": [2.333048442189944, 48.85509962555333]}";48.8550996256, 2.33304844219
2175;1810;EBLE (14) ELEM;14 rue EBLE;7ème Ardt;75107;"{""type"": ""Point"", ""coordinates"": [2.312922306297445, 48.84899535732691]}";48.8489953573, 2.3129223063
2179;1810;CHAMPAGNE (17) POLY;17 cité CHAMPAGNE;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.404208980890331, 48.85333032800676]}";48.853330328, 2.40420898089
2188;1810;ST JACQUES (28) ELEM;28 rue SAINT-JACQUES;5ème Ardt;75105;"{""type"": ""Point"", ""coordinates"": [2.345661862957551, 48.85133508618204]}";48.8513350862, 2.34566186296
2191;1810;VANDREZANNE (38) ELEM;38 rue VANDREZANNE;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.353176847116798, 48.827838773834785]}";48.8278387738, 2.35317684712
2199;1810;JEAN ZAY (18) ELEM;18 rue JEAN ZAY;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.32063672168507, 48.83762121463962]}";48.8376212146, 2.32063672169
2203;1810;GAMBETTA (103) ELEM;103 avenue GAMBETTA;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.399971139552167, 48.86682852402905]}";48.866828524, 2.39997113955
2208;1810;MADAME (42) ELEM;42 rue MADAME;6ème Ardt;75106;"{""type"": ""Point"", ""coordinates"": [2.331603607883424, 48.8489422670203]}";48.848942267, 2.33160360788
2210;1810;JOMARD (9) ELEM;9 rue JOMARD;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.37958145625932, 48.889712379502356]}";48.8897123795, 2.37958145626
2217;1810;PYRENEES (40) ELEM;40 RUE DES PYRENEES;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.406501322337823, 48.850908974174786]}";48.8509089742, 2.40650132234
2221;1810;LITTRE (6) ELEM;6 rue LITTRE;6ème Ardt;75106;"{""type"": ""Point"", ""coordinates"": [2.3237731037437532, 48.84564322419063]}";48.8456432242, 2.32377310374
2233;1810;RENARD (16) ELEM;16 RUE DU RENARD;4ème Ardt;75104;"{""type"": ""Point"", ""coordinates"": [2.352490304808661, 48.85911493714077]}";48.8591149371, 2.35249030481
2236;1810;MADEMOISELLE (81) ELEM;81 rue MADEMOISELLE;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.300408974677503, 48.84338041050738]}";48.8433804105, 2.30040897468
2238;1810;BIENFAISANCE (12 B) ELEM;12 bis RUE DE LA BIENFAISANCE;8ème Ardt;75108;"{""type"": ""Point"", ""coordinates"": [2.319889925591421, 48.8768040036248]}";48.8768040036, 2.31988992559
2240;1810;MARTEL (9) ELEM;9 rue MARTEL;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.35291462344967, 48.87397516877986]}";48.8739751688, 2.35291462345
2246;1810;CONVENTION (78) POLY;78 RUE DE LA CONVENTION;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.284786365599895, 48.842399125783395]}";48.8423991258, 2.2847863656
2251;1810;MARYSE HILSZ (20) ELEM;20 rue MARYSE HILSZ;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.412889914129826, 48.85075646456602]}";48.8507564646, 2.41288991413
2252;1810;KELLER (4) ELEM;4 rue KELLER;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.376856490212615, 48.85362019273477]}";48.8536201927, 2.37685649021
2266;1810;GENERAL CAMOU (1) ELEM;1 RUE DU GENERAL CAMOU;7ème Ardt;75107;"{""type"": ""Point"", ""coordinates"": [2.299859390860617, 48.85889064981972]}";48.8588906498, 2.29985939086
2278;1810;AUGUSTE PERRET (9) ELEM;9 rue AUGUSTE PERRET;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.359792237780547, 48.824836052100494]}";48.8248360521, 2.35979223778
2281;1810;LANCRY (15) POLY;15 RUE DE LANCRY;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.360343891572515, 48.86956843413235]}";48.8695684341, 2.36034389157
2284;1810;PIERRE FONCIN (4) POLY B;4 rue PIERRE FONCIN;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.409389859768635, 48.87134728520536]}";48.8713472852, 2.40938985977
2297;1810;EUGENE VARLIN (10) POLY;10 rue EUGENE VARLIN;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.364774028773796, 48.87833744753977]}";48.8783374475, 2.36477402877
2310;1800;ARMAND CARREL (47) MAT;47 rue ARMAND CARREL;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.375784996661177, 48.882699772506385]}";48.8826997725, 2.37578499666
2320;1800;D'ARTAGNAN (12) MAT;12 RUE D' ARTAGNAN;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.386755510814376, 48.845406531232]}";48.8454065312, 2.38675551081
2326;1800;LANCRY (15) POLY;15 RUE DE LANCRY;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.360343891572515, 48.86956843413235]}";48.8695684341, 2.36034389157
2331;1800;FRERES VOISIN (3) POLY;3 BOULEVARD DES FRERES VOISIN;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.2683412586594462, 48.827963596661704]}";48.8279635967, 2.26834125866
2335;1800;OLIVIER METRA (22) ELEM B;22 rue OLIVIER METRA;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.394340267568528, 48.872892602874025]}";48.8728926029, 2.39434026757
2345;1800;OLIVIER DE SERRES (99) MAT;99 rue OLIVIER DE SERRES;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.293162587999773, 48.83174298315951]}";48.8317429832, 2.293162588
2346;1800;RETRAIT (24) MAT;24 RUE DU RETRAIT;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.393942881384778, 48.868979365058934]}";48.8689793651, 2.39394288138
2347;1800;SEXTIUS MICHEL (22) MAT;22 rue SEXTIUS MICHEL;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.288411192755046, 48.850117138935566]}";48.8501171389, 2.28841119276
2353;1800;AUGUSTE PERRET (11) MAT;11 rue AUGUSTE PERRET;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.359409702968137, 48.82474059976056]}";48.8247405998, 2.35940970297
2356;1800;BOUVINES (6) MAT;6 AVENUE DE BOUVINES;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.396580284039942, 48.850254771480316]}";48.8502547715, 2.39658028404
757;3260;TOURELLES (9) POLY;9 RUE DES TOURELLES;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.404086116114814, 48.874737294076]}";48.8747372941, 2.40408611611
760;3260;JOUFFROY (20) MAT;20 rue JOUFFROY D'ABBANS;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.310896770720143, 48.88650043571316]}";48.8865004357, 2.31089677072
761;3260;GERBERT (6) MAT;6 rue GERBERT;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.29777040119133, 48.83956346801945]}";48.839563468, 2.29777040119
764;3260;FLEURS (61) MAT;61 CITE DES FLEURS;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.321011359365681, 48.8935479272975]}";48.8935479273, 2.32101135937
767;3260;ST ANDRE DES ARTS (39) MAT;39 rue SAINT-ANDRE DES ARTS;6ème Ardt;75106;"{""type"": ""Point"", ""coordinates"": [2.341305617796887, 48.8532736782195]}";48.8532736782, 2.3413056178
2367;1800;MAROC (34) MAT;34 RUE DU MAROC;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.367738357136486, 48.887162025396066]}";48.8871620254, 2.36773835714
2398;1810;GOUBET (4) ELEM;4 rue GOUBET;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.390330214131969, 48.88459274768561]}";48.8845927477, 2.39033021413
2402;1810;PLANCHAT (54) ELEM;54 rue PLANCHAT;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.396473856430106, 48.85596386336386]}";48.8559638634, 2.39647385643
2409;1810;MOTTE PICQUET (10) ELEM;10 AVENUE DE LA MOTTE-PICQUET;7ème Ardt;75107;"{""type"": ""Point"", ""coordinates"": [2.3090800630208292, 48.8569124886714]}";48.8569124887, 2.30908006302
2411;1810;BELLIARD (129) ELEM;129 rue BELLIARD;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.335628779107625, 48.89634919984214]}";48.8963491998, 2.33562877911
2425;1810;JACQUES KELLNER (5) ELEM;5 rue JACQUES KELLNER;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.324738339735501, 48.896638565864606]}";48.8966385659, 2.32473833974
2428;1810;PICPUS (56) ELEM B;56 RUE DE PICPUS;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.396622582589004, 48.8435914191078]}";48.8435914191, 2.39662258259
2441;1810;FRANCOISE DORLEAC  ELEM (8)A;8 place FRANCOISE DORLEAC;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.337455554511174, 48.900063520039254]}";48.90006352, 2.33745555451
2446;1810;TELEGRAPHE (29) ELEM;29 RUE DU TELEGRAPHE;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.399105783774521, 48.87341066920852]}";48.8734106692, 2.39910578377
768;3260;BRANTOME (5) MAT;5 rue BRANTOME;3ème Ardt;75103;"{""type"": ""Point"", ""coordinates"": [2.352521730811004, 48.86177211939169]}";48.8617721194, 2.35252173081
773;3260;YEO THOMAS (5) MAT;5 rue YEO THOMAS;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.362886061925034, 48.83154203904463]}";48.831542039, 2.36288606193
777;3260;OLIVIER METRA (24) ELEM A;24 rue OLIVIER METRA;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.394262605088934, 48.87300073523786]}";48.8730007352, 2.39426260509
784;3260;MADAME (40) MAT;40 rue MADAME;6ème Ardt;75106;"{""type"": ""Point"", ""coordinates"": [2.33161883372108, 48.84914349916847]}";48.8491434992, 2.33161883372
787;3260;POPINCOURT (9) MAT;9 rue POPINCOURT;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.377318738012324, 48.85737906077341]}";48.8573790608, 2.37731873801
791;3260;TOLBIAC (157) MAT;157 RUE DE TOLBIAC;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.356264685187939, 48.82603439072666]}";48.8260343907, 2.35626468519
795;3260;SIMONE WEIL (5) MAT;5 rue SIMONE WEIL;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.364337026179732, 48.823511481401795]}";48.8235114814, 2.36433702618
802;3260;MOURAUD (9) MAT;9 rue MOURAUD;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.407493073151737, 48.85493162950872]}";48.8549316295, 2.40749307315
912;3260;ALLERAY (42) MAT;42 RUE D' ALLERAY;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.303431339067519, 48.83670439148925]}";48.8367043915, 2.30343133907
913;3260;ALESIA (190) MAT;190 RUE D' ALESIA;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.312654100858435, 48.8325662667658]}";48.8325662668, 2.31265410086
919;3260;DAVOUT (51)POLY;51 boulevard DAVOUT;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.410732854143847, 48.85132892288134]}";48.8513289229, 2.41073285414
922;3260;DUNOIS (71) MAT;71 rue DUNOIS;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.366141301333975, 48.83304418798988]}";48.833044188, 2.36614130133
923;3260;ALAIN-FOURNIER (7) MAT;7 RUE DE LA BRIQUETERIE;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.306835908950365, 48.827746375992746]}";48.827746376, 2.30683590895
925;3260;RETRAIT (24) MAT;24 RUE DU RETRAIT;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.393942881374315, 48.86897936595823]}";48.868979366, 2.39394288137
931;3260;AUGUSTE PERRET (11) MAT;11 rue AUGUSTE PERRET;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.359409702957087, 48.824740600659894]}";48.8247406007, 2.35940970296
935;3260;DISQUE (30) MAT;30 RUE DU DISQUE;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.364721966300537, 48.82482975766553]}";48.8248297577, 2.3647219663
936;3260;RICHOMME (18) MAT;18 rue RICHOMME;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.351428524600388, 48.88635451442906]}";48.8863545144, 2.3514285246
940;3260;SAUSSURE (120-124) MAT RELAIS;120 RUE DE SAUSSURE;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.309747682049704, 48.88854475618098]}";48.8885447562, 2.30974768205
941;3260;VARET (9) MAT;9 rue VARET;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.280942336340249, 48.83995425733326]}";48.8399542573, 2.28094233634
942;3260;ST LUC (3) MAT;3 rue SAINT-LUC;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.354178636369887, 48.88563542084824]}";48.8856354208, 2.35417863637
944;3260;MANIN (34) MAT;34 rue MANIN;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.389431821515377, 48.883500010128344]}";48.8835000101, 2.38943182152
949;3260;ARISTIDE MAILLOL (15) MAT;15 rue ARISTIDE MAILLOL;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.312413082779014, 48.837855802081535]}";48.8378558021, 2.31241308278
951;3260;EMELIE (8) MAT;8 rue EMELIE;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.378543717241481, 48.889750491161024]}";48.8897504912, 2.37854371724
959;3260;MARAICHERS (31) MAT;31 RUE DES MARAICHERS;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.407181998890397, 48.85097529959205]}";48.8509752996, 2.40718199889
965;3260;BOURSAULT (10) POLY;10 rue BOURSAULT;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.320797457836302, 48.88295338482714]}";48.8829533848, 2.32079745784
968;3260;RODIER (30) MAT;30 rue RODIER;9ème Ardt;75109;"{""type"": ""Point"", ""coordinates"": [2.3430039904519893, 48.878703458367916]}";48.8787034584, 2.34300399045
971;3260;BOULARD (23) MAT;23 rue BOULARD;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.328935229983032, 48.83373670424386]}";48.8337367042, 2.32893522998
979;3260;BAYEN (56) MAT;56 rue BAYEN;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.29011418073213, 48.88354990061473]}";48.8835499006, 2.29011418073
984;3260;PIERRE FONCIN (2) MAT;2 rue PIERRE FONCIN;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.409217975578161, 48.87134099150656]}";48.8713409915, 2.40921797558
986;3260;FERDINAND FLOCON (3) MAT;3 rue FERDINAND FLOCON;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.345648605429723, 48.89126196708898]}";48.8912619671, 2.34564860543
1000;3260;HOSPITAL. ST GERVAIS (10) POLY;10 RUE DES HOSPITALIERES SAINT-GERVAIS;4ème Ardt;75104;"{""type"": ""Point"", ""coordinates"": [2.359141781908423, 48.85791478899094]}";48.857914789, 2.35914178191
1005;3260;MILTON (5) MAT;5 rue MILTON;9ème Ardt;75109;"{""type"": ""Point"", ""coordinates"": [2.340562813080707, 48.87734792470982]}";48.8773479247, 2.34056281308
1016;3260;PERLE (7) MAT;7 RUE DE LA PERLE;3ème Ardt;75103;"{""type"": ""Point"", ""coordinates"": [2.3613595217212833, 48.85950684406069]}";48.8595068441, 2.36135952172
1018;3260;FONTARABIE (12) MAT;12 RUE DE FONTARABIE;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.400511640753265, 48.85752136603916]}";48.857521366, 2.40051164075
1025;3260;SOUZY (5) MAT;5 cité SOUZY;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.388751241162298, 48.85169542334449]}";48.8516954233, 2.38875124116
1026;3260;VOLTAIRE (6) MAT;6 cité VOLTAIRE;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.390083975617251, 48.85257530295404]}";48.852575303, 2.39008397562
2234;1810;LEGENDRE (49) ELEM;49 rue LEGENDRE;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.315967657899578, 48.88525364124536]}";48.8852536412, 2.3159676579
2241;1810;FERNAND LABORI (19) ELEM;19 rue FERNAND LABORI;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.342251148843169, 48.89912761828353]}";48.8991276183, 2.34225114884
2242;1810;FAGON (13) ELEM;13 rue FAGON;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.356950806959855, 48.83254786517238]}";48.8325478652, 2.35695080696
2253;1810;DUSSOUBS (42) ELEM;42 rue DUSSOUBS;2ème Ardt;75102;"{""type"": ""Point"", ""coordinates"": [2.349694356580283, 48.86716386797866]}";48.867163868, 2.34969435658
2267;1810;PIAT (36) MAT;36 rue PIAT;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.384822377565577, 48.87222675441253]}";48.8722267544, 2.38482237757
2270;1810;SIMON BOLIVAR (119) ELEM B;119 avenue SIMON BOLIVAR;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.374187395442212, 48.87983801765462]}";48.8798380177, 2.37418739544
